time,app,node,postgres,installer,titoli
17:47:27.221,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:27.625,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:28.048,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:28.472,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:28.899,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:29.324,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:29.739,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:30.149,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:30.562,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:30.977,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:31.391,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:31.828,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:32.268,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:32.689,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:33.104,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:33.518,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:33.952,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:34.371,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:34.793,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:35.211,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:35.627,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:36.052,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:36.480,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:36.906,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:37.328,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:37.749,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:38.159,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:38.577,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:39.006,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:39.408,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:39.836,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:40.251,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:40.670,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:41.090,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:41.518,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:41.938,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:42.340,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:42.769,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:43.191,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:43.621,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:44.041,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:44.467,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:44.903,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:45.325,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:45.734,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:46.154,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:46.573,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:46.993,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:47.407,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:47.826,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:48.250,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:48.674,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:49.106,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:49.524,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:49.949,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:50.369,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:50.782,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:51.183,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:51.609,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:52.025,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:52.447,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:52.883,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:53.303,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:53.718,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:54.144,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:54.558,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:54.964,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:55.395,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:55.810,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:56.237,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:56.638,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:57.064,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:57.489,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:57.903,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:58.334,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:58.748,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:59.159,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:59.572,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:00.001,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:00.423,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:00.832,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:01.261,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:01.691,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:02.107,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:02.533,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:02.960,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:03.382,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:03.798,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:04.216,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:04.640,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:05.068,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:05.491,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:05.908,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:06.325,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:06.742,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:07.168,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:07.597,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:08.021,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:08.433,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:08.854,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:09.272,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:09.699,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:10.124,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:10.535,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:10.962,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:11.396,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:11.819,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:12.228,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:12.647,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:13.065,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:13.495,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:13.912,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:14.333,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:14.745,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:15.164,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:15.582,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:16.005,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:16.425,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:16.840,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:17.256,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:17.673,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:18.104,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:18.523,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:18.952,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:19.372,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:19.797,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:20.227,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:20.649,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:21.064,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:21.477,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:21.899,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:22.313,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:22.731,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:23.138,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:23.555,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:23.976,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:24.406,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:24.810,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:25.229,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:25.648,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:26.061,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:26.484,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:26.891,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:27.302,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:27.704,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:28.122,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:28.536,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:28.951,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:29.377,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:29.801,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:30.222,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:30.647,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:31.070,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:31.478,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:31.906,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:32.321,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:32.744,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:33.159,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:33.583,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:34.003,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:34.419,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:34.840,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:35.258,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:35.675,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:36.102,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:36.528,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:36.937,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:37.358,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:37.792,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:38.220,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:38.643,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:39.060,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:39.487,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:39.922,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:40.330,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:40.747,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:41.178,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:41.605,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:42.015,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:42.420,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:42.842,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:43.271,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:43.695,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:44.118,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:44.536,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:44.949,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:45.377,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:45.801,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:46.205,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:46.632,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:47.049,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:47.480,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:47.901,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:48.321,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:48:48.750,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:49.159,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:48:49.566,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
